kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag
6804648,K06771.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,0,0.700606479,3.6420000e-06,-3.6420000e-06,131.5976700,4.510000e-03,-4.510000e-03,0.3700,0.1300,-0.3700,0.99300,0.28500,-0.28500,2.3500e+01,4.100e+00,-4.100e+00,1.22,2.200e-01,-4.500e-01,3312.0,,,28551.69,16084.64,-18382.91,9.00,1,q1_q17_dr25_tce,6280.00,172.00,-172.00,3.795,0.304,-0.095,2.4490,0.4520,-0.9040,298.482570,42.240379,12.609
6806632,K06772.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,0,9.469191607,5.8900000e-07,-5.8900000e-07,140.9753434,5.110000e-05,-5.110000e-05,0.6270,0.0010,-0.0010,9.55999,0.00257,-0.00257,6.3502e+04,1.830e+01,-1.830e+01,49.17,2.171e+01,-1.087e+01,1679.0,,,1875.84,2543.21,-924.35,4419.30,1,q1_q17_dr25_tce,9454.00,301.00,-414.00,4.244,0.108,-0.234,1.8320,0.8090,-0.4050,298.890750,42.209862,13.292
6841577,K06773.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,15.537533780,9.1000000e-07,-9.1000000e-07,140.2734399,4.720000e-05,-4.720000e-05,0.4250,0.0040,-0.0030,5.82620,0.00229,-0.00229,2.0901e+05,1.060e+02,-1.060e+02,40.90,9.950e+00,-5.370e+00,694.0,,,54.73,39.35,-17.71,2807.80,1,q1_q17_dr25_tce,5704.00,154.00,-154.00,4.476,0.104,-0.169,0.8680,0.2110,-0.1140,283.775850,42.359322,14.875
6842345,K06774.01,,CANDIDATE,CANDIDATE,0.9460,0,0,0,0,17.381622400,1.2550000e-06,-1.2550000e-06,142.4067834,6.180000e-05,-6.180000e-05,0.6660,0.0150,-0.0020,2.73456,0.00508,-0.00508,5.9099e+04,7.240e+01,-7.240e+01,26.55,7.700e+00,-4.140e+00,756.0,,,77.09,67.29,-29.03,1149.70,1,q1_q17_dr25_tce,6116.00,183.00,-201.00,4.407,0.090,-0.195,1.0200,0.2960,-0.1590,284.132080,42.350441,15.567
6852488,K06775.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,2.172042913,8.7900000e-07,-8.7900000e-07,131.7646410,3.370000e-04,-3.370000e-04,0.8810,0.0170,-0.0200,8.03310,0.02400,-0.02400,1.5438e+05,3.200e+02,-3.200e+02,100.79,1.908e+01,-1.590e+01,2169.0,,,5231.88,2467.49,-1694.32,583.60,1,q1_q17_dr25_tce,7128.00,71.00,-85.00,4.105,0.115,-0.126,1.7750,0.3360,-0.2800,288.473140,42.380070,13.908
6853172,K06776.01,,CANDIDATE,CANDIDATE,0.9790,0,0,0,0,28.655498000,1.0630000e-03,-1.0630000e-03,157.1618000,3.310000e-02,-3.310000e-02,0.0790,0.3670,-0.0790,8.58000,1.20000,-1.20000,1.7360e+02,2.200e+01,-2.200e+01,1.45,4.400e-01,-1.700e-01,658.0,,,44.37,39.87,-15.08,10.10,1,q1_q17_dr25_tce,6268.00,174.00,-239.00,4.429,0.052,-0.208,1.1000,0.3350,-0.1340,288.730290,42.334011,15.426
6859546,K06777.01,,CANDIDATE,CANDIDATE,0.7180,0,0,0,0,13.445017400,1.2610000e-04,-1.2610000e-04,137.2478800,8.350000e-03,-8.350000e-03,0.5310,0.4500,-0.3180,2.11800,0.24600,-0.24600,1.9620e+02,2.900e+01,-2.900e+01,1.08,1.000e-01,-1.000e-01,606.0,,,31.92,11.17,-8.79,8.30,1,q1_q17_dr25_tce,5003.00,151.00,-151.00,4.553,0.061,-0.050,0.7590,0.0720,-0.0720,290.721950,42.391571,15.256
8460634,K07887.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1,6.352164750,9.1350000e-05,-9.1350000e-05,134.1982000,1.160000e-02,-1.160000e-02,0.1960,0.2710,-0.1960,3.25100,0.30300,-0.30300,1.8570e+02,1.990e+01,-1.990e+01,18.10,3.460e+00,-3.830e+00,2698.0,,,12523.45,5874.42,-5370.43,10.90,1,q1_q17_dr25_tce,4820.00,43.00,-100.00,2.471,0.027,-0.033,13.6540,2.6040,-2.8930,300.783080,44.489269,11.673
7671594,K06902.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,0.705174384,9.4000000e-08,-9.4000000e-08,131.6948660,1.090000e-04,-1.090000e-04,13.5485,1.0680,-3.5340,1.11196,0.00744,-0.00744,3.7523e+05,1.728e+03,-1.728e+03,366.76,7.336e+01,-7.335e+01,751.0,,,75.23,39.71,-29.89,222.80,1,q1_q17_dr24_tce,3354.00,50.00,-50.00,5.031,0.060,-0.060,0.2500,0.0500,-0.0500,287.635860,43.370770,15.815
7677005,K06903.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,38.058140058,2.5340000e-06,-2.5340000e-06,142.4101791,5.640000e-05,-5.640000e-05,0.6300,0.0040,-0.0050,8.82403,0.00292,-0.00292,3.0887e+05,8.640e+01,-8.640e+01,94.10,2.189e+01,-1.459e+01,736.0,,,69.39,46.43,-26.57,3602.00,1,q1_q17_dr25_tce,6894.00,164.00,-247.00,4.250,0.092,-0.138,1.4190,0.3300,-0.2200,289.915740,43.390789,12.178
7687365,K06904.01,,CANDIDATE,CANDIDATE,,0,0,0,0,26.155676700,3.3360000e-04,-3.3360000e-04,154.3522300,9.110000e-03,-9.110000e-03,0.1660,0.3354,-0.1657,1.54200,0.35700,-0.35700,2.9500e+02,7.630e+01,-7.630e+01,1.28,2.800e-01,-1.000e-01,501.0,,,14.92,10.18,-3.66,7.00,1,q1_q17_dr24_tce,5204.00,171.00,-139.00,4.573,0.037,-0.037,0.7600,0.1640,-0.0630,293.417850,43.342850,15.425
7691527,K06905.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,0,4.800232532,5.4400000e-07,-5.4400000e-07,135.7829072,9.470000e-05,-9.470000e-05,0.6690,0.0270,-0.0260,3.57105,0.00480,-0.00480,2.7700e+05,2.520e+02,-2.520e+02,48.67,1.017e+01,-3.600e+00,941.0,,,184.84,119.52,-44.68,893.60,1,q1_q17_dr25_tce,5591.00,169.00,-169.00,4.590,0.043,-0.136,0.7560,0.1580,-0.0560,294.732600,43.349522,15.431
7695445,K06906.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,1.743366270,2.7890000e-05,-2.7890000e-05,132.8574000,1.270000e-02,-1.270000e-02,1.8550,0.0034,-0.6454,10.40500,0.77000,-0.77000,4.5100e+02,2.870e+01,-2.870e+01,140.49,8.554e+01,-2.995e+01,2029.0,,,4006.15,7393.99,-1866.64,20.80,1,q1_q17_dr24_tce,6640.00,159.00,-241.00,4.208,0.141,-0.141,1.4780,0.9000,-0.3150,295.907440,43.385979,13.142
7700500,K06907.01,,CANDIDATE,CANDIDATE,0.9090,0,0,0,0,4.606877170,8.5060000e-05,-8.5060000e-05,133.8738000,1.620000e-02,-1.620000e-02,0.3410,0.1090,-0.3410,2.29500,0.36100,-0.36100,2.5870e+02,4.370e+01,-4.370e+01,1.14,1.200e-01,-1.200e-01,865.0,,,132.78,57.50,-39.27,7.50,1,q1_q17_dr25_tce,5110.00,194.00,-176.00,4.582,0.061,-0.055,0.7110,0.0790,-0.0710,297.240390,43.397678,15.930
7700578,K06908.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,1,1.507100589,4.2990000e-06,-4.2990000e-06,132.0932200,4.000000e-03,-4.000000e-03,0.3360,0.0140,-0.0130,5.80970,0.01160,-0.01160,4.9766e+05,9.460e+02,-9.460e+02,131.16,3.789e+01,-3.407e+01,2378.0,,,7555.78,6432.98,-4106.75,711.80,1,q1_q17_dr25_tce,6919.00,190.00,-309.00,4.099,0.190,-0.171,1.7480,0.5050,-0.4540,297.260190,43.306358,14.150
7707736,K06909.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,1,0.758355704,5.5400000e-07,-5.5400000e-07,131.8639720,6.010000e-04,-6.010000e-04,0.8460,0.0060,-0.0040,4.41350,0.05400,-0.05400,9.5683e+03,7.610e+01,-7.610e+01,8.78,2.040e+00,-6.900e-01,1765.0,,,2292.94,1627.29,-545.55,153.30,2,q1_q17_dr25_tce,5629.00,169.00,-152.00,4.586,0.036,-0.144,0.7830,0.1820,-0.0610,298.897640,43.394459,15.617
7733540,K06910.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,0.772586080,,,131.7134714,,,,,,2.70000,,,,,,,,,,,,,,,,1,q1_q17_dr24_tce,,,,,,,,,,283.013820,43.483109,15.214
8411947,K07034.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,0.898837525,1.9900000e-07,-1.9900000e-07,132.1340500,1.910000e-04,-1.910000e-04,0.4960,0.0350,-0.0300,3.53420,0.01240,-0.01240,3.9978e+05,9.960e+02,-9.960e+02,57.14,8.570e+00,-6.230e+00,1615.0,,,1609.86,833.10,-501.74,445.60,1,q1_q17_dr25_tce,5284.00,185.00,-185.00,4.518,0.081,-0.099,0.8070,0.1210,-0.0880,282.887360,44.439110,15.300
8414159,K07035.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,11.931131598,3.5700000e-07,-3.5700000e-07,142.8536843,2.450000e-05,-2.450000e-05,1.0370,0.0170,-0.0230,5.56983,0.00136,-0.00136,3.0051e+05,3.620e+01,-3.620e+01,93.46,2.602e+01,-1.111e+01,831.0,,,112.47,92.09,-35.19,5606.70,1,q1_q17_dr25_tce,6089.00,165.00,-183.00,4.449,0.084,-0.196,0.9590,0.2670,-0.1140,284.123690,44.440350,14.378
8414216,K07036.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,0,1,11.931379920,9.6720000e-05,-9.6720000e-05,142.8236600,7.540000e-03,-7.540000e-03,0.4120,0.0450,-0.4120,3.63900,0.17900,-0.17900,1.2210e+02,9.700e+00,-9.700e+00,0.56,3.000e-02,-3.000e-02,415.0,,,7.00,1.07,-1.09,14.70,1,q1_q17_dr25_tce,3787.00,51.00,-51.00,4.742,0.032,-0.017,0.5050,0.0230,-0.0280,284.157990,44.459110,14.003
8415863,K07037.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,27.533803402,5.5900000e-07,-5.5900000e-07,147.2410009,1.670000e-05,-1.670000e-05,0.9080,0.0230,-0.0060,3.96227,0.00291,-0.00291,4.8153e+04,5.000e+00,-5.000e+00,50.02,1.230e+01,-1.847e+01,777.0,,,85.95,65.69,-56.38,5446.90,1,q1_q17_dr25_tce,5925.00,193.00,-211.00,4.052,0.350,-0.150,1.6110,0.3960,-0.5950,285.051480,44.485138,12.921
8423903,K07038.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,0,12.496434600,2.2130000e-04,-2.2130000e-04,132.0358000,1.430000e-02,-1.430000e-02,1.1700,0.0780,-0.0850,84.32000,1.20000,-1.20000,2.7170e+02,2.500e+00,-2.500e+00,55.34,1.084e+01,-2.530e+01,1397.0,,,899.44,536.52,-676.12,141.50,1,q1_q17_dr25_tce,6821.00,190.00,-286.00,3.805,0.390,-0.130,2.7300,0.5350,-1.2480,289.230800,44.412483,13.054
8429450,K07039.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,1.352576807,1.5600000e-07,-1.5600000e-07,132.0374311,9.520000e-05,-9.520000e-05,0.6160,0.0140,-0.0140,5.49531,0.00583,-0.00583,3.1748e+05,2.550e+02,-2.550e+02,161.02,3.259e+01,-7.603e+01,2866.0,,,15932.27,10104.48,-12184.18,1365.10,1,q1_q17_dr25_tce,6881.00,214.00,-285.00,3.831,0.456,-0.114,2.4060,0.4870,-1.1360,291.315950,44.462849,13.106
8442795,K07040.01,,CANDIDATE,CANDIDATE,,0,0,0,0,502.206420000,4.7420000e-02,-4.7420000e-02,162.9131000,7.550000e-02,-7.550000e-02,0.9802,0.0245,-0.7023,9.39000,1.60000,-1.60000,4.4790e+02,8.520e+01,-8.520e+01,2.18,7.600e-01,-1.100e-01,212.0,,,0.48,0.49,-0.10,7.10,1,q1_q17_dr24_tce,6018.00,182.00,-164.00,4.615,0.024,-0.024,0.7330,0.2550,-0.0380,296.057280,44.461079,14.948
8443812,K07041.01,,CANDIDATE,CANDIDATE,0.8880,0,0,0,0,8.361373200,1.3080000e-04,-1.3080000e-04,139.2515000,1.430000e-02,-1.430000e-02,0.0670,0.4050,-0.0670,3.64900,0.38000,-0.38000,1.0470e+02,1.320e+01,-1.320e+01,0.79,1.200e-01,-9.000e-02,793.0,,,93.31,46.67,-29.43,9.50,1,q1_q17_dr25_tce,5470.00,180.00,-163.00,4.509,0.105,-0.105,0.7770,0.1150,-0.0940,296.384220,44.433418,15.122
8445775,K07042.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,13.254134073,7.3300000e-07,-7.3300000e-07,136.3679147,4.660000e-05,-4.660000e-05,1.0510,0.1350,-0.0090,4.34991,0.00182,-0.00182,4.4980e+04,1.640e+01,-1.640e+01,58.51,1.602e+01,-1.956e+01,990.0,,,227.51,188.61,-139.47,2281.00,1,q1_q17_dr25_tce,6175.00,188.00,-206.00,4.111,0.319,-0.147,1.4360,0.3930,-0.4800,296.953250,44.464230,13.876
9397900,K07169.01,,CANDIDATE,CANDIDATE,0.7290,0,0,0,0,10.511377900,4.0060000e-04,-4.0060000e-04,140.9553000,3.700000e-02,-3.700000e-02,0.1980,0.2520,-0.1980,4.74000,0.86200,-0.86200,2.9900e+01,3.800e+00,-3.800e+00,0.72,2.300e-01,-1.200e-01,1052.0,,,289.46,263.92,-117.48,8.80,1,q1_q17_dr25_tce,6575.00,181.00,-250.00,4.278,0.124,-0.201,1.3050,0.4040,-0.2180,289.041960,45.977081,12.931
9411943,K07170.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,0,1.922009494,6.2500000e-07,-6.2500000e-07,132.1612850,2.680000e-04,-2.680000e-04,1.3120,0.3620,-0.1810,3.10100,0.01410,-0.01410,6.5478e+03,2.660e+01,-2.660e+01,48.61,1.382e+01,-1.006e+01,1596.0,,,1534.66,1279.75,-679.43,284.40,1,q1_q17_dr25_tce,5880.00,158.00,-175.00,4.296,0.225,-0.184,1.0870,0.3090,-0.2250,294.941770,45.929562,14.738
9412462,K07171.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,10.186578749,5.0900000e-07,-5.0900000e-07,132.5289587,4.120000e-05,-4.120000e-05,0.6770,0.0050,-0.0120,10.63040,0.00441,-0.00441,3.4067e+05,7.450e+01,-7.450e+01,67.45,1.679e+01,-9.060e+00,793.0,,,93.53,70.58,-30.65,5867.80,1,q1_q17_dr25_tce,5557.00,166.00,-149.00,4.448,0.108,-0.175,0.9160,0.2280,-0.1230,295.120390,45.968552,14.846
9418994,K07172.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,32.003815635,5.7980000e-06,-5.7980000e-06,136.4948200,1.410000e-04,-1.410000e-04,1.2260,0.0480,-0.0470,4.31197,0.00748,-0.00748,1.7120e+04,2.630e+01,-2.630e+01,180.25,5.005e+01,-1.252e+02,960.0,,,201.25,175.18,-185.16,711.40,1,q1_q17_dr25_tce,5260.00,182.00,-200.00,3.459,0.808,-0.202,4.0620,1.1280,-2.8210,297.283870,45.953110,13.396
9451096,K07173.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,1.250390814,6.2000000e-08,-6.2000000e-08,131.7337519,4.070000e-05,-4.070000e-05,0.7300,0.0090,-0.0080,3.71840,0.00136,-0.00136,2.3117e+05,4.160e+01,-4.160e+01,101.37,2.628e+01,-3.938e+01,2367.0,,,7420.89,5904.33,-5051.36,2046.80,1,q1_q17_dr25_tce,6297.00,199.00,-244.00,4.006,0.385,-0.137,1.6630,0.4310,-0.6460,284.807100,46.098003,12.640
9458266,K07174.01,,CANDIDATE,CANDIDATE,0.8010,0,0,0,0,1.584878980,1.4710000e-05,-1.4710000e-05,132.6977200,8.700000e-03,-8.700000e-03,0.4170,0.0330,-0.4170,1.79100,0.23300,-0.23300,4.2900e+01,6.000e+00,-6.000e+00,0.37,3.000e-02,-4.000e-02,943.0,,,187.91,62.01,-56.77,9.30,1,q1_q17_dr25_tce,4201.00,127.00,-140.00,4.675,0.065,-0.025,0.5660,0.0490,-0.0600,288.877690,46.059139,13.742
9466042,K07175.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,0,9.274268500,,,133.5990000,,,,,,13.39000,,,,,,,,,,,,134.36,151.08,-39.00,,1,q1_q17_dr25_tce,,,,,,,,,,292.311400,46.073318,12.997
9468296,K07176.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,5.748815953,7.8350000e-06,-7.8350000e-06,132.2802100,1.120000e-03,-1.120000e-03,1.1720,6.8490,-0.4420,1.92160,0.05970,-0.05970,1.1657e+04,3.270e+02,-3.270e+02,26.94,2.540e+00,-2.830e+00,799.0,,,96.29,33.71,-27.26,43.30,1,q1_q17_dr25_tce,4961.00,151.00,-136.00,4.545,0.078,-0.058,0.7530,0.0710,-0.0790,293.219760,46.053730,15.311
10264202,K07300.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,0.517573708,4.7000000e-08,-4.7000000e-08,131.5161551,7.480000e-05,-7.480000e-05,1.0210,0.0560,-0.0530,2.23102,0.00487,-0.00487,8.7205e+04,1.480e+02,-1.480e+02,37.02,6.190e+00,-2.480e+00,1863.0,,,2827.01,1504.83,-647.74,740.20,1,q1_q17_dr25_tce,5427.00,162.00,-162.00,4.633,0.032,-0.104,0.7000,0.1170,-0.0470,287.423650,47.373341,15.777
10264293,K07301.01,,CANDIDATE,CANDIDATE,0.3970,0,0,0,0,20.952560400,2.6780000e-04,-2.6780000e-04,146.3809000,1.150000e-02,-1.150000e-02,0.7400,0.2200,-0.5240,3.98600,0.35600,-0.35600,2.3290e+02,2.820e+01,-2.820e+01,1.19,1.100e-01,-9.000e-02,495.0,,,14.20,4.94,-3.37,9.80,1,q1_q17_dr25_tce,4885.00,146.00,-131.00,4.610,0.028,-0.056,0.7200,0.0680,-0.0560,287.479860,47.360161,15.645
10268809,K07302.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,24.709326860,1.3030000e-05,-1.3030000e-05,138.9965520,3.700000e-04,-3.700000e-04,0.9280,0.1120,-0.0340,5.06980,0.02950,-0.02950,2.9265e+04,1.440e+02,-1.440e+02,25.10,8.090e+00,-3.240e+00,662.0,,,45.33,43.81,-14.85,284.70,1,q1_q17_dr25_tce,6065.00,180.00,-180.00,4.427,0.072,-0.217,1.0230,0.3300,-0.1320,289.680570,47.317810,13.737
10274244,K07303.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,13.683692590,4.6200000e-07,-4.6200000e-07,135.2108067,2.670000e-05,-2.670000e-05,0.0890,0.0600,-0.0310,4.22504,0.00190,-0.00190,1.8551e+05,5.530e+01,-5.530e+01,30.60,3.240e+00,-3.240e+00,635.0,,,38.37,13.81,-10.87,3641.60,1,q1_q17_dr25_tce,5359.00,144.00,-144.00,4.566,0.090,-0.060,0.7080,0.0750,-0.0750,291.936400,47.309689,11.544
10275887,K07304.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,9.726748645,1.1300000e-06,-1.1300000e-06,139.4774644,9.890000e-05,-9.890000e-05,1.8830,0.0180,-0.0240,19.40930,0.01110,-0.01110,3.9341e+05,1.140e+02,-1.140e+02,277.38,7.971e+01,-1.061e+02,997.0,,,233.38,207.21,-154.66,4414.30,1,q1_q17_dr25_tce,5618.00,186.00,-169.00,4.107,0.378,-0.162,1.4060,0.4040,-0.5380,292.592220,47.392277,13.040
10290021,K07305.01,,CANDIDATE,CANDIDATE,,0,0,0,0,3.729209720,9.0680000e-05,-9.0680000e-05,131.9326000,2.100000e-02,-2.100000e-02,0.5232,0.0133,-0.4559,5.01200,0.57200,-0.57200,1.4400e+01,1.900e+00,-1.900e+00,0.80,3.000e-02,-2.000e-02,1713.0,,,2035.92,199.72,-204.19,9.60,1,q1_q17_dr24_tce,6215.00,56.00,-56.00,3.955,0.014,-0.014,2.0500,0.0600,-0.0700,297.471620,47.399940,9.976
10290447,K07306.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,0.691561191,5.0430000e-06,-5.0430000e-06,131.6477000,8.170000e-03,-8.170000e-03,1.0183,0.0048,-0.6841,5.23000,0.68600,-0.68600,1.9010e+03,1.470e+02,-1.470e+02,5.91,6.200e-01,-4.300e-01,1460.0,,,1074.31,472.57,-271.30,3.40,1,q1_q17_dr24_tce,4892.00,204.00,-171.00,4.669,0.052,-0.052,0.5860,0.0620,-0.0420,297.592320,47.345360,14.353
10292465,K07307.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,1.353370910,3.0300000e-07,-3.0300000e-07,131.9369540,1.780000e-04,-1.780000e-04,0.5790,0.0280,-0.0340,2.23960,0.01350,-0.01350,1.0456e+05,5.360e+02,-5.360e+02,26.69,3.980e+00,-3.270e+00,1444.0,,,1031.53,518.62,-319.26,303.00,1,q1_q17_dr25_tce,5426.00,178.00,-146.00,4.511,0.100,-0.100,0.7840,0.1170,-0.0960,298.136320,47.384529,14.956
10294608,K07308.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,1.854491777,2.2600000e-07,-2.2600000e-07,132.4915806,9.520000e-05,-9.520000e-05,0.2850,0.0070,-0.0030,5.14771,0.00653,-0.00653,3.8343e+05,5.570e+02,-5.570e+02,63.08,1.746e+01,-9.430e+00,1511.0,,,1232.64,976.35,-443.67,1070.60,1,q1_q17_dr25_tce,5843.00,140.00,-176.00,4.413,0.105,-0.180,0.9900,0.2740,-0.1480,298.736330,47.377430,13.344
11287726,K07433.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,4.737713268,1.8280000e-06,-1.8280000e-06,132.3252530,3.070000e-04,-3.070000e-04,0.8000,0.1930,-0.0660,6.38400,0.02090,-0.02090,1.0526e+05,3.140e+02,-3.140e+02,29.25,4.800e+00,-2.230e+00,882.0,,,143.54,75.22,-33.73,476.70,1,q1_q17_dr25_tce,5335.00,159.00,-143.00,4.624,0.032,-0.097,0.7190,0.1180,-0.0550,286.521940,49.069149,14.176
11288492,K07434.01,,CANDIDATE,CANDIDATE,0.9860,0,0,0,0,5.704593000,4.4390000e-05,-4.4390000e-05,134.4010200,6.660000e-03,-6.660000e-03,0.2850,0.1820,-0.2850,1.14900,0.23100,-0.23100,1.2990e+02,2.270e+01,-2.270e+01,0.95,2.000e-01,-8.000e-02,900.0,,,154.92,98.02,-39.91,8.50,1,q1_q17_dr25_tce,5523.00,149.00,-166.00,4.566,0.034,-0.145,0.8320,0.1760,-0.0700,287.048430,49.028610,14.572
11288772,K07435.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0,1.367523160,6.4420000e-06,-6.4420000e-06,131.7716300,4.140000e-03,-4.140000e-03,0.2990,0.1530,-0.2990,1.20800,0.11500,-0.11500,6.1000e+01,6.200e+00,-6.200e+00,0.82,1.300e-01,-6.000e-02,1684.0,,,1899.59,788.47,-373.37,11.70,1,q1_q17_dr25_tce,5836.00,78.00,-78.00,4.417,0.063,-0.117,1.0480,0.1660,-0.0830,287.220090,49.053501,13.861
11295085,K07436.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,0,2.497774540,,,133.7602628,,,0.7780,,,5.24100,,,7.8700e+01,,,2.14,4.500e-01,-5.500e-01,2264.0,,,6214.34,3782.73,-3248.77,51.10,2,q1_q17_dr25_tce,7117.00,170.00,-255.00,3.964,0.208,-0.128,2.2110,0.4640,-0.5680,290.858520,49.052189,12.321
11296724,K07437.01,,CANDIDATE,CANDIDATE,0.6680,0,0,0,0,1.999724400,1.9790000e-05,-1.9790000e-05,131.9304500,9.060000e-03,-9.060000e-03,0.3700,0.0960,-0.3700,1.97600,0.32200,-0.32200,8.5100e+01,1.650e+01,-1.650e+01,0.84,2.000e-01,-9.000e-02,1385.0,,,870.41,608.84,-251.28,8.90,1,q1_q17_dr25_tce,5838.00,146.00,-175.00,4.529,0.042,-0.178,0.8970,0.2160,-0.0930,291.720180,49.084541,15.512
11350389,K07438.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,1.512642080,3.2400000e-07,-3.2400000e-07,132.0259840,1.720000e-04,-1.720000e-04,1.1920,1.0480,-0.1300,1.87100,0.01330,-0.01330,2.3842e+04,8.170e+01,-8.170e+01,36.72,5.070e+00,-4.120e+00,1357.0,,,801.00,366.96,-235.15,262.60,1,q1_q17_dr25_tce,5258.00,158.00,-142.00,4.508,0.090,-0.090,0.8110,0.1120,-0.0910,291.842900,49.119099,15.724
11356602,K07439.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,0,323.257500000,1.6510000e-02,-1.6510000e-02,191.3655000,2.720000e-02,-2.720000e-02,0.0340,0.3990,-0.0340,17.26000,1.20000,-1.20000,2.8680e+02,1.420e+01,-1.420e+01,2.01,3.100e-01,-2.800e-01,293.0,,,1.73,0.71,-0.52,20.00,1,q1_q17_dr25_tce,5866.00,79.00,-79.00,4.301,0.132,-0.108,1.1980,0.1850,-0.1680,294.823910,49.158642,13.011
11358392,K07440.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,0.984971822,1.8500000e-07,-1.8500000e-07,132.4028870,1.580000e-04,-1.580000e-04,1.2740,0.8160,-0.1970,1.64247,0.00743,-0.00743,6.6835e+03,1.760e+01,-1.760e+01,56.10,1.709e+01,-1.139e+01,2321.0,,,6852.37,6029.40,-3001.82,279.10,1,q1_q17_dr25_tce,6437.00,162.00,-194.00,4.237,0.149,-0.182,1.3690,0.4170,-0.2780,295.627720,49.178242,13.548
1433531,K06254.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,567.713290000,2.8320000e-02,-2.8320000e-02,436.4746000,4.200000e-02,-4.200000e-02,0.4247,0.0307,-0.4246,12.85000,1.50000,-1.50000,2.5940e+02,4.070e+01,-4.070e+01,3.28,1.120e+00,-1.320e+00,325.0,,,2.64,2.67,-1.82,6.60,1,q1_q17_dr24_tce,6248.00,176.00,-205.00,3.924,0.351,-0.351,1.9960,0.6820,-0.8040,291.665470,37.076118,13.240
1717528,K06255.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,1,0,9.313920710,6.9180000e-05,-6.9180000e-05,135.7783000,6.050000e-03,-6.050000e-03,0.1287,0.3959,-0.1286,0.97100,0.24000,-0.24000,1.6370e+02,4.040e+01,-4.040e+01,1.25,5.300e-01,-1.100e-01,884.0,,,144.19,176.89,-39.76,6.60,1,q1_q17_dr24_tce,6032.00,153.00,-194.00,4.485,0.044,-0.044,0.9730,0.4080,-0.0890,290.576570,37.290539,14.574
