kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag
4769799,K05086.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,21.928665380,1.0960000e-05,-1.0960000e-05,135.5285740,4.180000e-04,-4.180000e-04,0.9310,0.0170,-0.0120,9.75260,0.02430,-0.02430,2.2178e+04,5.220e+01,-5.220e+01,65.97,1.447e+01,-9.650e+00,983.0,,,220.41,125.19,-67.34,664.60,1,q1_q17_dr25_tce,5001.00,67.00,-60.00,3.469,0.125,-0.137,3.0280,0.6640,-0.4430,297.317410,39.877972,10.946
4770798,K05087.01,,CANDIDATE,CANDIDATE,,0,0,0,0,651.074310000,1.5770000e-02,-1.5770000e-02,216.3882000,2.240000e-02,-2.240000e-02,0.0343,0.4067,-0.0341,5.60300,0.62500,-0.62500,1.5370e+02,2.620e+01,-2.620e+01,1.55,5.900e-01,-3.500e-01,234.0,,,0.71,0.81,-0.32,7.10,1,q1_q16_tce,5696.00,156.00,-148.00,4.218,0.207,-0.219,1.2610,0.4820,-0.2800,297.509190,39.888020,12.524
4813750,K05088.01,,CANDIDATE,CANDIDATE,0.6270,0,0,0,0,49.178224400,8.3150000e-04,-8.3150000e-04,165.7659000,1.330000e-02,-1.330000e-02,0.3150,0.1270,-0.3150,5.80000,0.33300,-0.33300,4.4900e+02,5.400e+01,-5.400e+01,1.79,3.700e-01,-2.500e-01,468.0,,,11.32,7.32,-3.90,9.40,1,q1_q17_dr25_tce,5674.00,170.00,-170.00,4.473,0.121,-0.148,0.8390,0.1760,-0.1170,283.678190,39.964279,15.527
4814168,K05089.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,545.546180000,1.3990000e-02,-1.3990000e-02,406.0538000,2.360000e-02,-2.360000e-02,0.4307,0.0801,-0.3938,6.94400,0.63200,-0.63200,1.7770e+02,2.050e+01,-2.050e+01,2.01,1.020e+00,-5.100e-01,296.0,,,1.82,2.72,-0.92,9.00,1,q1_q16_tce,6432.00,149.00,-192.00,4.145,0.215,-0.267,1.4760,0.7490,-0.3740,283.862400,39.945400,11.577
4815612,K05090.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,1.928420823,3.1920000e-06,-3.1920000e-06,131.5880500,2.080000e-03,-2.080000e-03,0.8180,0.0280,-0.0330,3.82530,0.00980,-0.00980,1.9124e+05,5.300e+02,-5.300e+02,79.40,2.407e+01,-1.485e+01,1882.0,,,2960.96,2654.04,-1287.69,438.30,1,q1_q17_dr25_tce,6615.00,185.00,-254.00,4.257,0.144,-0.192,1.3260,0.4020,-0.2480,284.521180,39.950661,15.175
4819158,K05091.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,328.848460000,2.9470000e-02,-2.9470000e-02,385.9456000,4.130000e-02,-4.130000e-02,0.5355,0.5459,-0.3130,5.45000,1.50000,-1.50000,9.0100e+02,2.080e+02,-2.080e+02,2.23,5.200e-01,-1.700e-01,219.0,,,0.54,0.40,-0.13,6.00,1,q1_q16_tce,5382.00,182.00,-147.00,4.603,0.035,-0.129,0.7240,0.1690,-0.0540,286.187810,39.993919,15.876
4833409,K05092.01,,CANDIDATE,CANDIDATE,,0,0,0,0,271.790292000,2.9870000e-03,-2.9870000e-03,195.5224300,9.900000e-03,-9.900000e-03,0.0142,0.4466,-0.0140,2.94400,0.36500,-0.36500,3.1840e+02,4.570e+01,-4.570e+01,2.38,1.320e+00,-4.500e-01,354.0,,,3.72,6.24,-1.58,8.10,1,q1_q16_tce,6484.00,167.00,-223.00,4.258,0.136,-0.305,1.3200,0.7340,-0.2470,291.108250,39.955681,13.887
5942112,K05210.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,125.957819750,,,134.6671180,,,,,,8.63000,,,,,,,,,,,,,,,,1,q1_q16_tce,,,,,,,,,,284.883820,41.248539,15.184
5946568,K05211.01,,CANDIDATE,CANDIDATE,0.9920,0,0,0,0,3.564524900,5.5840000e-05,-5.5840000e-05,134.4518000,1.280000e-02,-1.280000e-02,0.1880,0.2860,-0.1880,2.06200,0.44300,-0.44300,5.3900e+01,7.800e+00,-7.800e+00,0.60,6.000e-02,-2.000e-02,1029.0,,,265.37,81.29,-32.98,8.00,1,q1_q17_dr25_tce,5435.00,73.00,-89.00,4.578,0.011,-0.104,0.8240,0.0930,-0.0270,287.008360,41.289101,12.936
5949765,K05212.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,426.344440000,2.3210000e-02,-2.3210000e-02,464.9081000,2.220000e-02,-2.220000e-02,0.0320,0.4070,-0.0318,14.13900,0.86000,-0.86000,9.0200e+01,1.040e+01,-1.040e+01,1.33,6.400e-01,-3.100e-01,314.0,,,2.29,3.24,-1.10,9.70,1,q1_q16_tce,6395.00,164.00,-188.00,4.170,0.207,-0.252,1.3940,0.6650,-0.3260,288.374910,41.274570,12.254
5954894,K05213.01,,CANDIDATE,CANDIDATE,,0,0,0,0,48.245550100,5.9530000e-04,-5.9530000e-04,141.1472500,8.080000e-03,-8.080000e-03,0.3106,0.2910,-0.3105,1.37500,0.33400,-0.33400,6.0500e+01,1.640e+01,-1.640e+01,0.64,2.800e-01,-7.000e-02,449.0,,,9.61,12.67,-2.86,5.00,1,q1_q16_tce,5441.00,173.00,-139.00,4.481,0.093,-0.298,0.8270,0.3560,-0.0970,290.049500,41.250359,12.429
5956038,K05214.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,256.846143000,2.8450000e-03,-2.8450000e-03,331.8595000,7.740000e-03,-7.740000e-03,99.8500,1.1020,-35.7500,6.28900,0.54300,-0.54300,1.7060e+03,1.100e+02,-1.100e+02,46743.40,2.164e+04,-1.592e+04,506.0,,,15.52,20.61,-9.55,14.90,1,q1_q16_tce,5208.00,111.00,-158.00,3.321,0.255,-0.302,4.3290,2.0040,-1.4740,290.406280,41.221840,13.930
5963591,K05215.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,0,146.931518000,4.5320000e-03,-4.5320000e-03,190.4351000,2.700000e-02,-2.700000e-02,0.9900,0.0230,-0.7030,23.78000,2.10000,-2.10000,2.5700e+02,1.370e+01,-1.370e+01,2.89,5.100e-01,-2.900e-01,395.0,,,5.78,2.61,-1.36,19.30,1,q1_q17_dr25_tce,6237.00,81.00,-81.00,4.338,0.099,-0.121,1.1350,0.1980,-0.1160,292.888550,41.223728,13.986
5965629,K05216.01,,CANDIDATE,CANDIDATE,,0,0,0,0,377.311149000,7.2960000e-03,-7.2960000e-03,411.6189000,1.390000e-02,-1.390000e-02,0.3818,0.0611,-0.3818,3.33000,0.46700,-0.46700,8.0400e+02,1.400e+02,-1.400e+02,2.56,1.080e+00,-2.100e-01,243.0,,,0.83,1.06,-0.21,8.30,1,q1_q16_tce,5897.00,169.00,-179.00,4.531,0.031,-0.303,0.8910,0.3780,-0.0710,293.463650,41.290939,15.495
6934045,K05336.01,,CANDIDATE,CANDIDATE,0.5020,0,0,0,0,265.741374000,3.3840000e-03,-3.3840000e-03,167.0573000,1.600000e-02,-1.600000e-02,0.6520,0.3080,-0.4310,18.07800,0.51200,-0.51200,2.7340e+02,1.390e+01,-1.390e+01,3.24,7.200e-01,-9.500e-01,413.0,,,6.90,4.54,-3.89,21.60,1,q1_q17_dr25_tce,6537.00,175.00,-214.00,4.044,0.228,-0.123,1.8590,0.4110,-0.5480,286.797550,42.420910,13.491
6939913,K05337.01,,CANDIDATE,CANDIDATE,,0,0,0,0,470.653570000,1.0340000e-02,-1.0340000e-02,173.6470000,1.860000e-02,-1.860000e-02,0.1585,0.3081,-0.1585,3.45800,0.86700,-0.86700,9.8500e+02,1.850e+02,-1.850e+02,2.99,1.210e+00,-2.700e-01,238.0,,,0.75,0.90,-0.21,8.30,1,q1_q16_tce,6039.00,156.00,-198.00,4.493,0.044,-0.293,0.9510,0.3860,-0.0870,289.045720,42.446758,15.070
6947062,K05338.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,1,0,309.193470000,4.0910000e-02,-4.0910000e-02,318.4870000,1.250000e-01,-1.250000e-01,0.1186,0.3587,-0.1185,23.51000,5.10000,-5.10000,1.4450e+03,2.680e+02,-2.680e+02,3.07,1.240e+00,-2.400e-01,236.0,,,0.73,0.93,-0.18,6.50,1,q1_q16_tce,5504.00,193.00,-163.00,4.572,0.027,-0.273,0.8190,0.3320,-0.0640,291.322910,42.422070,15.680
6948815,K05339.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,1.541530919,2.6080000e-06,-2.6080000e-06,131.9845400,2.090000e-03,-2.090000e-03,0.7590,0.0320,-0.0320,4.86910,0.01090,-0.01090,2.1326e+05,3.950e+02,-3.950e+02,115.49,3.035e+01,-2.730e+01,2689.0,,,12320.99,9883.00,-6255.66,601.50,1,q1_q17_dr25_tce,7631.00,237.00,-316.00,4.059,0.192,-0.157,1.9370,0.5090,-0.4580,291.887050,42.430149,15.348
6952570,K05340.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,122.713036000,4.6630000e-03,-4.6630000e-03,135.2952000,2.630000e-02,-2.630000e-02,0.5737,0.0030,-0.4888,3.99900,0.93500,-0.93500,2.9070e+02,9.610e+01,-9.610e+01,1.79,7.700e-01,-1.700e-01,393.0,,,5.66,7.18,-1.64,6.50,1,q1_q16_tce,6244.00,166.00,-214.00,4.460,0.049,-0.298,1.0090,0.4330,-0.0970,293.060000,42.402779,15.158
7009548,K05341.01,,CANDIDATE,CANDIDATE,0.9290,0,0,0,0,15.185755820,4.2900000e-05,-4.2900000e-05,144.6398500,2.140000e-03,-2.140000e-03,0.4740,0.2250,-0.3520,0.63300,0.10100,-0.10100,2.5670e+02,2.880e+01,-2.880e+01,2.26,6.600e-01,-4.900e-01,922.0,,,170.46,143.20,-77.23,11.80,1,q1_q17_dr25_tce,6311.00,150.00,-188.00,4.207,0.214,-0.175,1.3390,0.3940,-0.2870,282.291320,42.545509,12.493
7011044,K05342.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,25.502366990,,,141.3438916,,,,,,1.80000,,,,,,,,,,,,,,,,1,q1_q16_tce,,,,,,,,,,282.993410,42.547058,15.292
7013635,K05343.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,290.625016000,7.0590000e-03,-7.0590000e-03,349.7098000,1.720000e-02,-1.720000e-02,0.0854,0.3574,-0.0851,4.41100,0.56600,-0.56600,1.4760e+02,1.420e+01,-1.420e+01,2.86,1.540e+00,-1.530e+00,375.0,,,4.67,7.69,-3.77,10.30,1,q1_q16_tce,5195.00,148.00,-156.00,3.735,0.628,-0.340,2.4090,1.2960,-1.2860,284.185270,42.563271,11.098
3240049,K04968.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,2.945414866,6.7500000e-06,-6.7500000e-06,133.9549600,1.880000e-03,-1.880000e-03,0.0020,0.8480,-0.0020,2.70200,0.40700,-0.40700,9.6870e+02,4.620e+01,-4.620e+01,38.32,1.368e+01,-4.560e+00,3531.0,,,36765.85,36448.78,-9577.52,47.50,1,q1_q17_dr25_tce,4403.00,87.00,-53.00,2.178,0.125,-0.125,12.9270,4.6150,-1.5380,292.683990,38.365730,11.557
3242039,K04969.01,,CANDIDATE,CANDIDATE,,0,0,0,0,59.143821170,,,180.5653307,,,,,,1.74000,,,,,,,,,,,,,,,,1,q1_q16_tce,,,,,,,,,,293.203490,38.341801,13.815
3245638,K04970.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,232.822285000,2.0890000e-03,-2.0890000e-03,253.9340000,7.890000e-03,-7.890000e-03,1.2469,1.1370,-1.0060,0.99000,1.90000,-1.90000,2.2617e+04,6.381e+03,-6.381e+03,48.88,2.039e+01,-4.360e+00,305.0,,,2.05,2.48,-0.54,8.80,1,q1_q16_tce,6106.00,147.00,-177.00,4.487,0.044,-0.299,0.9660,0.4030,-0.0860,294.043640,38.364540,13.122
3329985,K04971.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,146.355097000,3.9750000e-03,-3.9750000e-03,226.2990000,2.030000e-02,-2.030000e-02,0.0515,0.4182,-0.0514,5.03400,0.81500,-0.81500,8.2000e+02,1.500e+02,-1.500e+02,0.82,1.400e-01,-1.400e-01,135.0,,,0.08,0.04,-0.03,6.00,1,q1_q16_tce,3401.00,50.00,-50.00,4.964,0.060,-0.060,0.2900,0.0500,-0.0500,287.887850,38.492550,15.913
3340165,K04972.01,,CANDIDATE,CANDIDATE,0.8700,0,0,0,0,26.092284000,4.5700000e-04,-4.5700000e-04,149.1087000,1.360000e-02,-1.360000e-02,0.0680,0.3740,-0.0680,6.62300,0.36800,-0.36800,1.2240e+02,1.160e+01,-1.160e+01,1.35,2.000e-01,-9.000e-02,717.0,,,62.57,24.83,-10.28,12.20,1,q1_q17_dr25_tce,6346.00,76.00,-82.00,4.362,0.035,-0.105,1.2140,0.1870,-0.0750,290.924100,38.438339,13.980
3341760,K04973.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,0,0.523493764,8.7800000e-07,-8.7800000e-07,131.6968000,1.390000e-03,-1.390000e-03,0.0830,0.3600,-0.0830,0.90150,0.04770,-0.04770,5.4000e+01,3.000e+00,-3.000e+00,1.82,3.000e-01,-6.300e-01,3565.0,,,38110.61,18975.22,-23580.71,23.50,1,q1_q17_dr25_tce,6122.00,165.00,-165.00,3.791,0.293,-0.098,2.4550,0.3940,-0.8540,291.345950,38.464378,13.085
3341982,K04974.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,514.142210000,2.7470000e-02,-2.7470000e-02,439.3650000,3.510000e-02,-3.510000e-02,0.1024,0.3763,-0.1024,4.15300,0.79900,-0.79900,1.4910e+03,3.620e+02,-3.620e+02,2.98,1.200e+00,-2.300e-01,198.0,,,0.36,0.46,-0.09,5.80,1,q1_q16_tce,5524.00,206.00,-167.00,4.579,0.032,-0.247,0.7800,0.3150,-0.0600,291.398560,38.446381,15.773
3355104,K04975.01,,CANDIDATE,CANDIDATE,0.0000,0,0,0,0,47.062897800,2.1420000e-04,-2.1420000e-04,171.9478200,3.600000e-03,-3.600000e-03,0.8190,0.1390,-0.5710,1.54500,0.13000,-0.13000,1.6470e+03,1.420e+02,-1.420e+02,4.10,1.180e+00,-4.000e-01,483.0,,,12.90,10.97,-3.69,14.50,1,q1_q17_dr25_tce,5838.00,157.00,-192.00,4.529,0.037,-0.200,0.8970,0.2600,-0.0870,294.631040,38.404549,15.706
4840327,K05093.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,26.737139497,7.1800000e-07,-7.1800000e-07,146.8472356,2.220000e-05,-2.220000e-05,0.7340,0.0000,0.0000,4.68919,0.00152,-0.00152,5.3516e+04,1.770e+01,-1.770e+01,29.28,4.690e+00,-3.830e+00,655.0,,,43.59,18.30,-12.59,4731.10,1,q1_q17_dr25_tce,5794.00,78.00,-87.00,4.317,0.115,-0.115,1.1550,0.1850,-0.1510,293.139070,39.925739,12.688
4843751,K05094.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,310.612990000,1.0220000e-02,-1.0220000e-02,267.0451000,3.350000e-02,-3.350000e-02,0.1879,0.3507,-0.1879,2.56200,0.67600,-0.67600,9.2000e+02,2.200e+02,-2.200e+02,3.04,1.140e+00,-2.900e-01,279.0,,,1.43,1.55,-0.43,6.50,1,q1_q16_tce,6063.00,154.00,-227.00,4.470,0.048,-0.271,1.0010,0.3750,-0.0970,294.062290,39.902229,15.503
4856592,K05095.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,461.141700000,8.5290000e-03,-8.5290000e-03,388.3471700,8.720000e-03,-8.720000e-03,0.0046,0.4402,-0.0044,3.87500,0.38900,-0.38900,3.8200e+02,4.910e+01,-4.910e+01,7.10,1.440e+00,-2.200e-01,410.0,,,6.70,4.23,-0.87,9.40,1,q1_q16_tce,5071.00,156.00,-92.00,3.222,0.029,-0.031,3.6980,0.7480,-0.1180,296.935360,39.924927,11.372
4863260,K05096.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,0,0.987069622,,,131.9133173,,,0.2000,,,1.00920,,,3.8480e+02,,,2.43,7.800e-01,-2.700e-01,2232.0,,,5878.09,5405.33,-1744.55,2.50,1,q1_q17_dr25_tce,6602.00,150.00,-201.00,4.354,0.065,-0.195,1.2230,0.3970,-0.1320,298.348210,39.976280,13.114
4902673,K05097.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,329.714910000,8.2380000e-02,-8.2380000e-02,347.1667000,4.770000e-02,-4.770000e-02,0.0651,0.4247,-0.0649,12.11000,3.90000,-3.90000,3.3700e+02,1.320e+02,-1.320e+02,1.39,5.700e-01,-1.200e-01,232.0,,,0.68,0.85,-0.16,6.00,1,q1_q16_tce,5576.00,181.00,-143.00,4.560,0.051,-0.242,0.7580,0.3070,-0.0640,283.897190,40.071369,14.576
4912650,K05098.01,,CANDIDATE,CANDIDATE,0.9230,0,0,0,0,100.345648000,1.2950000e-03,-1.2950000e-03,152.8425000,1.180000e-02,-1.180000e-02,0.5400,0.0030,-0.4770,7.93900,0.30800,-0.30800,3.7230e+02,2.800e+01,-2.800e+01,1.57,1.100e-01,-8.000e-02,325.0,,,2.62,0.61,-0.45,15.20,1,q1_q17_dr25_tce,5180.00,103.00,-103.00,4.548,0.041,-0.054,0.8000,0.0540,-0.0430,288.341740,40.096390,14.855
4914221,K05099.01,,CANDIDATE,CANDIDATE,,0,0,0,0,111.187116000,2.4960000e-03,-2.4960000e-03,195.2257000,1.680000e-02,-1.680000e-02,0.8164,0.0042,-0.5721,3.56900,0.74100,-0.74100,1.1080e+02,2.080e+01,-2.080e+01,1.51,5.300e-01,-3.900e-01,440.0,,,8.86,9.23,-4.45,7.30,1,q1_q16_tce,5806.00,155.00,-142.00,4.168,0.260,-0.223,1.2810,0.4560,-0.3310,288.930600,40.057339,12.709
4914399,K05100.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,0,1,1.237085650,4.6890000e-05,-4.6890000e-05,132.7235000,4.890000e-02,-4.890000e-02,1.2220,0.5400,-0.1730,5.74300,0.15500,-0.15500,8.0380e+02,1.780e+01,-1.780e+01,36.31,1.003e+01,-7.330e+00,2174.0,,,5293.07,4346.26,-2412.76,55.30,1,q1_q17_dr25_tce,6556.00,185.00,-254.00,4.243,0.170,-0.187,1.3240,0.3660,-0.2670,288.977660,40.010529,14.462
5967194,K05217.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,498.249380000,1.5640000e-02,-1.5640000e-02,313.7462000,1.600000e-02,-1.600000e-02,0.1282,0.3461,-0.1279,8.73000,0.99600,-0.99600,5.2260e+02,6.080e+01,-6.080e+01,14.02,1.070e+00,-3.480e+00,441.0,,,8.95,2.24,-4.49,11.80,1,q1_q16_tce,4949.00,94.00,-155.00,3.136,0.030,-0.030,6.3340,0.4860,-1.5690,293.916470,41.241970,12.519
5980354,K05218.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,0,1.573020098,4.1330000e-06,-4.1330000e-06,132.2806300,1.820000e-03,-1.820000e-03,1.1840,0.0820,-0.0590,15.57400,0.41200,-0.41200,2.9220e+02,2.200e+00,-2.200e+00,31.60,5.300e+00,-3.100e+00,2113.0,,,4693.57,1975.07,-1076.07,195.50,1,q1_q17_dr25_tce,6770.00,70.00,-91.00,4.232,0.067,-0.114,1.4490,0.2430,-0.1420,297.104310,41.219921,9.616
5981058,K05219.01,,CANDIDATE,CANDIDATE,0.1130,0,0,0,0,27.765596000,1.3540000e-03,-1.3540000e-03,132.0878000,3.040000e-02,-3.040000e-02,0.0690,0.4060,-0.0690,19.49000,1.10000,-1.10000,1.4760e+02,1.110e+01,-1.110e+01,1.20,1.600e-01,-7.000e-02,605.0,,,31.66,10.66,-5.26,14.20,1,q1_q17_dr25_tce,5897.00,70.00,-88.00,4.476,0.028,-0.105,0.9990,0.1290,-0.0590,297.261810,41.255508,15.197
5986270,K05220.01,,FALSE POSITIVE,FALSE POSITIVE,1.0000,0,1,0,0,1.534679933,1.6110000e-06,-1.6110000e-06,132.3311630,8.850000e-04,-8.850000e-04,0.1080,0.3180,-0.1080,1.72370,0.02930,-0.02930,4.5660e+02,8.300e+00,-8.300e+00,18.39,4.530e+00,-6.790e+00,3570.0,,,38505.56,23492.53,-24441.88,64.60,1,q1_q17_dr25_tce,4965.00,45.00,-105.00,2.863,0.195,-0.105,8.8340,2.1750,-3.2620,298.380430,41.296391,12.224
5989391,K05221.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,71.598890000,5.8740000e-02,-5.8740000e-02,135.4310000,2.490000e-01,-2.490000e-01,0.6496,0.0809,-0.4717,10.53000,2.00000,-2.00000,6.5400e+02,2.080e+02,-2.080e+02,4.49,1.740e+00,-1.430e+00,645.0,,,40.96,46.01,-24.09,5.70,1,q1_q16_tce,6637.00,163.00,-195.00,4.014,0.300,-0.213,1.6620,0.6450,-0.5300,299.043150,41.233978,10.877
6021840,K05222.01,,CANDIDATE,CANDIDATE,,0,0,0,0,367.675800000,3.1930000e-02,-3.1930000e-02,370.2440000,5.510000e-02,-5.510000e-02,0.0213,0.4275,-0.0210,23.50000,1.40000,-1.40000,6.9950e+02,7.090e+01,-7.090e+01,2.77,1.420e+00,-2.600e-01,271.0,,,1.27,1.93,-0.37,14.00,1,q1_q16_tce,6140.00,156.00,-220.00,4.455,0.043,-0.329,1.0480,0.5370,-0.0980,283.515590,41.335819,15.343
6023571,K05223.01,,CANDIDATE,CANDIDATE,,0,0,0,0,354.211540000,1.0800000e-02,-1.0800000e-02,218.2990000,2.160000e-02,-2.160000e-02,0.2007,0.2508,-0.2007,18.59400,0.65000,-0.65000,8.2130e+02,4.330e+01,-4.330e+01,8.41,4.560e+00,-1.970e+00,363.0,,,4.12,6.59,-1.90,22.00,1,q1_q16_tce,4842.00,111.00,-103.00,3.562,0.184,-0.346,3.0350,1.6440,-0.7110,284.348600,41.319389,13.682
6025174,K05224.01,,CANDIDATE,CANDIDATE,0.8310,0,0,0,0,171.028691000,4.4280000e-03,-4.4280000e-03,301.7487000,2.240000e-02,-2.240000e-02,0.2600,0.2030,-0.2600,11.78400,0.64100,-0.64100,3.9420e+02,3.490e+01,-3.490e+01,2.49,4.200e-01,-2.100e-01,376.0,,,4.72,2.03,-0.97,13.10,1,q1_q17_dr25_tce,6123.00,73.00,-85.00,4.332,0.051,-0.119,1.2520,0.2100,-0.1050,285.175630,41.342499,14.892
3356156,K04976.01,,CANDIDATE,CANDIDATE,,0,0,0,0,624.903380000,1.7890000e-02,-1.7890000e-02,241.5869000,1.990000e-02,-1.990000e-02,0.0703,0.3814,-0.0702,12.16900,0.70700,-0.70700,2.4900e+02,2.470e+01,-2.470e+01,2.77,1.900e+00,-5.000e-01,320.0,,,2.48,5.49,-1.11,10.60,1,q1_q16_tce,7089.00,213.00,-337.00,4.148,0.110,-0.391,1.7290,1.1930,-0.3100,294.864140,38.480183,13.620
3425363,K04977.01,,CANDIDATE,CANDIDATE,,0,0,0,0,25.533853500,4.0430000e-04,-4.0430000e-04,153.5860000,1.390000e-02,-1.390000e-02,0.1577,0.4801,-0.1576,2.07600,0.56200,-0.56200,3.6800e+02,1.240e+02,-1.240e+02,1.18,1.000e-01,-1.100e-01,410.0,,,6.66,2.20,-1.83,8.30,1,q1_q16_tce,4445.00,134.00,-131.00,4.630,0.052,-0.031,0.6350,0.0550,-0.0610,285.529300,38.548141,15.573
3428127,K04978.01,,CANDIDATE,CANDIDATE,,0,0,0,0,339.189980000,1.4340000e-02,-1.4340000e-02,300.2366000,2.900000e-02,-2.900000e-02,0.2222,0.2486,-0.2221,5.11700,0.59700,-0.59700,8.2200e+02,1.240e+02,-1.240e+02,2.75,1.090e+00,-3.800e-01,253.0,,,0.96,1.20,-0.32,7.60,1,q1_q16_tce,5544.00,192.00,-159.00,4.402,0.120,-0.256,0.9660,0.3850,-0.1330,286.590760,38.558300,15.278
3428359,K04979.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,77.669678090,,,151.0243323,,,,,,3.01000,,,,,,,,,,,,,,,,1,q1_q16_tce,,,,,,,,,,286.682530,38.548820,13.528
3439031,K04980.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,2.976012511,1.4300000e-07,-1.4300000e-07,132.9704424,4.020000e-05,-4.020000e-05,0.4440,0.0030,-0.0020,6.52033,0.00161,-0.00161,4.4909e+05,7.040e+01,-7.040e+01,79.99,1.741e+01,-9.410e+00,1476.0,,,1119.89,693.98,-339.58,3630.40,1,q1_q17_dr25_tce,6572.00,147.00,-180.00,4.408,0.063,-0.147,1.0800,0.2350,-0.1270,290.132690,38.513680,11.287
3441795,K04981.01,,CANDIDATE,CANDIDATE,,0,0,0,0,349.736520000,1.1620000e-02,-1.1620000e-02,268.2946000,1.920000e-02,-1.920000e-02,0.0074,0.4518,-0.0073,3.42800,0.72200,-0.72200,8.8600e+02,1.690e+02,-1.690e+02,2.32,6.800e-01,-1.700e-01,216.0,,,0.52,0.47,-0.12,6.00,1,q1_q16_tce,5310.00,173.00,-142.00,4.582,0.025,-0.188,0.7960,0.2340,-0.0570,290.948460,38.565910,15.466
3449540,K04982.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,1.606003121,4.6000000e-08,-4.6000000e-08,132.4945147,2.410000e-05,-2.410000e-05,0.4960,0.0030,-0.0010,4.88602,0.00038,-0.00038,4.0255e+05,0.000e+00,0.000e+00,360.08,1.129e+02,-4.840e+01,3359.0,,,30041.73,24542.64,-8155.62,4679.30,1,q1_q17_dr25_tce,5297.00,69.00,-37.00,2.909,0.121,-0.148,5.0590,1.5860,-0.6800,292.936950,38.593071,14.194
3449870,K04983.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,61.438007000,1.1690000e-03,-1.1690000e-03,136.9729000,1.760000e-02,-1.760000e-02,0.7540,0.2121,-0.5108,3.86100,0.57000,-0.57000,2.5300e+02,3.610e+01,-3.610e+01,14.79,9.400e-01,-4.140e+00,1020.0,,,255.93,52.37,-143.96,9.00,1,q1_q16_tce,5080.00,80.00,-212.00,2.967,0.028,-0.033,8.5270,0.5440,-2.3850,293.007600,38.503670,13.213
4915582,K05101.01,,CANDIDATE,CANDIDATE,,0,0,0,0,436.188130000,2.5500000e-02,-2.5500000e-02,185.8184000,4.920000e-02,-4.920000e-02,0.0998,0.3626,-0.0997,11.35000,1.40000,-1.40000,1.1800e+02,1.650e+01,-1.650e+01,1.64,7.000e-01,-4.500e-01,331.0,,,2.84,3.55,-1.53,8.70,1,q1_q16_tce,6499.00,174.00,-204.00,4.084,0.261,-0.231,1.4970,0.6350,-0.4140,289.355590,40.068352,13.026
